1357448400 35.7 9.8 5.9 0.01 1113
1357534800 36.0 8.8 8.5 0.01 1198
1357621200 40.0 9.8 10.4 0.0 1320
1357707600 39.9 6.9 5.3 0.0 1396
1357794000 43.5 9.9 14.7 0.0 1406
1357880400 38.0 10.0 5.4 0.0 1413
1357966800 42.6 7.1 7.9 0.17 1366
1358053200 45.4 4.3 5.8 0.01 1250
1358139600 47.2 1.3 8.3 0.0 1275
1358226000 42.3 9.5 8.0 0.24 1319
1358312400 41.6 7.0 9.0 0.35 1239
1358398800 39.1 8.6 8.6 0.47 1430
1358485200 28.2 7.5 15.0 0.01 1355
1358571600 35.8 9.2 15.3 0.0 1332
1358658000 46.2 7.0 14.9 0.0 1166
1358744400 31.1 9.2 10.1 0.0 1008
1358830800 26.3 6.5 10.8 0.14 1092
1358917200 16.2 10.0 15.6 0.0 1098
1359003600 14.4 10.0 15.5 0.0 1152
1359090000 19.1 10.0 13.6 0.0 1313
1359176400 24.6 8.6 10.5 0.0 1212
1359262800 21.7 10.0 16.3 0.0 1070
1359349200 27.4 8.8 7.4 0.03 1098
1359435600 35.4 2.6 5.0 0.08 1278
1359522000 45.1 4.5 12.2 0.03 1349
1359608400 46.3 5.9 23.0 0.02 1343
1359694800 33.0 10.0 18.1 0.23 1675
1359781200 27.7 10.0 12.5 0.0 1346
1359867600 30.6 8.2 9.8 0.01 1065
1359954000 28.8 8.8 15.5 0.0 1138
1360040400 28.6 7.9 8.3 0.01 1238
1360126800 35.0 9.1 6.1 0.01 1252
1360213200 29.4 10.0 10.2 0.0 1296
1360299600 34.5 7.3 16.2 0.72 1113
1360386000 29.2 1.2 35.2 0.97 915
1360472400 25.4 10.0 13.4 0.0 1025
1360558800 36.4 7.5 9.9 0.28 1095
1360645200 41.4 6.5 11.9 0.04 1342
1360731600 36.0 10.0 7.7 0.0 1374
1360818000 36.6 8.4 8.8 0.11 1291
1360904400 38.7 9.8 6.0 0.0 1537
1360990800 39.2 9.1 9.2 0.0 1317
1361077200 30.9 4.2 23.6 0.01 1096
1361163600 24.6 9.3 22.0 0.0 1080
1361250000 36.2 10.0 10.6 99.99 1146
1361336400 38.7 8.5 16.8 0.63 1271
1361422800 30.5 10.0 17.3 0.0 1265
1361509200 35.5 9.8 14.1 0.0 1419
1361595600 36.4 9.7 7.0 0.04 1296
1361682000 42.5 4.3 17.0 1.07 1158
1361768400 37.5 8.3 13.4 0.75 1190
1361854800 34.8 10.0 5.0 0.0 1245
1361941200 44.1 5.9 18.0 0.24 1285
1362027600 41.5 7.2 7.9 0.32 1313
1362114000 39.1 9.4 10.5 0.08 1699
1362200400 38.0 10.0 9.4 0.0 1292
1362286800 37.2 10.0 7.1 0.0 1105
1362373200 37.0 10.0 11.5 0.0 1133
1362459600 38.5 10.0 14.8 0.0 1289
1362546000 39.2 9.4 13.5 0.02 1226
1362632400 38.2 4.1 31.5 0.8 1221
1362718800 37.4 3.3 28.0 1.58 1271
1362805200 38.8 9.9 24.9 0.4 1355
1362891600 38.8 10.0 11.9 0.0 1186
1362974400 40.1 10.0 6.5 0.0 1226
1363060800 46.0 7.5 13.0 0.01 1172
1363147200 46.2 7.1 13.1 0.54 1483
1363233600 37.2 9.7 10.4 0.0 1296
1363320000 31.3 10.0 18.5 0.0 1462
1363406400 37.3 10.0 10.2 0.0 1259
1363492800 34.9 9.9 7.5 0.0 1172
1363579200 32.2 10.0 9.0 0.0 1149
1363665600 39.6 4.6 16.5 0.41 1209
1363752000 36.5 10.0 17.9 0.35 1308
1363838400 38.1 9.8 10.9 0.0 1213
1363924800 34.3 6.8 13.6 0.23 1396
1364011200 38.4 10.0 15.9 0.0 1323
1364097600 39.2 10.0 10.4 0.0 1174
1364184000 38.1 10.0 9.7 0.0 1102
1364270400 39.8 9.7 15.4 0.05 1269
1364356800 41.5 10.0 9.4 0.0 1283
1364443200 42.4 9.9 12.5 0.02 1330
1364529600 45.2 10.0 8.9 0.02 1285
1364616000 44.5 10.0 7.0 0.02 1275
1364702400 42.9 10.0 7.1 0.0 1037
1367380800 49.2 7.6 6.9 0.0 1706
1367467200 49.9 9.5 5.0 0.0 1420
1367553600 47.1 9.9 13.6 0.0 1483
1367640000 47.7 10.0 13.7 0.0 1354
1367726400 47.8 9.7 10.2 0.0 1280
1367812800 49.2 5.1 5.4 0.0 1228
1367899200 54.3 4.4 4.5 0.0 1455
1367985600 59.5 7.5 10.5 0.01 1329
1368072000 57.3 5.0 6.3 0.01 1353
1368158400 56.1 5.7 8.3 0.0 1592
1368244800 56.4 3.7 9.3 0.51 1387
1368331200 56.3 3.3 11.0 1.62 1324
1368417600 53.2 9.9 11.9 0.07 1265
